,Datum,  FX,  FM, RSK,RSKF, SDK,SHK_TAG,  NM, VPM,  PM, TMK, UPM, TXK, TNK, TGK
97,2002-02-01,15.589285714285714,5.635714285714286,3.2285714285714286,5.0,3.117857142857143,0.1428571428571428,5.685714285714286,7.289285714285714,1003.2517857142857,5.55,78.53571428571429,9.178571428571429,2.310714285714286,0.5571428571428572
98,2002-03-01,10.964516129032258,4.232258064516128,1.6290322580645162,3.4838709677419355,4.445161290322581,0.0,5.501612903225807,6.929032258064517,1010.1516129032258,5.72258064516129,75.3225806451613,9.961290322580645,1.9903225806451608,0.10967741935483866
99,2002-04-01,11.193333333333332,3.582758620689656,1.8266666666666669,3.2333333333333334,5.316666666666666,0.0,5.126666666666667,8.163333333333334,1009.3433333333335,8.79,72.4,12.983333333333334,4.325,2.4566666666666666
100,2002-05-01,9.67741935483871,3.2774193548387096,2.332258064516129,3.870967741935484,5.990322580645162,0.0,5.467741935483871,12.29032258064516,1006.7741935483871,14.082258064516129,76.0,18.816129032258065,10.130645161290323,8.600000000000001
101,2002-06-01,11.35,3.9566666666666666,2.6033333333333335,3.833333333333333,6.923333333333333,0.0,5.033333333333333,14.503333333333334,1008.505,17.714999999999996,71.85,22.281666666666666,12.806666666666665,11.256666666666666
102,2002-07-01,10.916129032258064,3.735483870967742,3.196774193548387,4.064516129032258,6.070967741935483,0.0,5.338709677419355,15.601612903225806,1006.6370967741937,18.293548387096777,76.88709677419355,22.411290322580648,14.074193548387095,12.416129032258064
103,2002-08-01,8.812903225806451,2.7774193548387096,3.1354838709677417,3.096774193548387,6.783870967741936,0.0,4.683870967741935,17.656451612903226,1006.8790322580645,19.808064516129036,79.12903225806451,24.616129032258065,15.612903225806452,13.651612903225804
104,2002-09-01,8.85,2.8266666666666667,1.4216666666666666,2.833333333333333,5.766666666666667,0.0,4.556666666666667,12.463333333333335,1011.1566666666665,14.468333333333334,78.51666666666667,19.33,9.901666666666667,7.27
105,2002-10-01,11.929032258064517,4.103225806451613,3.4483870967741934,4.67741935483871,3.103225806451613,0.0,5.864516129032259,9.543548387096774,1005.183870967742,8.387096774193548,84.03225806451613,12.130645161290325,4.872580645161291,3.651612903225807
106,2002-11-01,8.933333333333334,3.341666666666667,3.2333333333333334,4.45,1.3733333333333335,0.0,6.42,8.396666666666667,1003.2916666666665,5.675,90.19166666666666,7.638333333333333,2.8616666666666664,2.273333333333333
107,2002-12-01,9.438709677419356,3.835483870967742,1.8258064516129031,4.516129032258064,1.464516129032258,0.1290322580645161,5.938709677419355,5.674193548387096,1013.5935483870968,-0.17096774193548384,86.08064516129033,1.8080645161290323,-2.45,-2.135483870967742
108,2003-01-01,10.535483870967743,4.090322580645161,1.9,5.774193548387097,1.3483870967741938,1.5806451612903225,6.45,5.790322580645161,1006.8822580645161,0.2774193548387096,87.0,2.97741935483871,-2.941935483870968,-3.724193548387097
109,2003-02-01,8.135714285714286,3.1750000000000003,0.5964285714285714,3.0357142857142856,4.392857142857143,0.6071428571428572,4.351785714285715,4.392857142857143,1016.9303571428572,-1.042857142857143,79.89285714285714,2.557142857142857,-4.942857142857143,-6.796428571428571
110,2003-03-01,9.593548387096773,3.548387096774193,0.9032258064516128,2.677419354838709,5.316129032258064,0.0,4.366129032258065,6.558064516129033,1016.8983870967741,5.054838709677419,75.06451612903226,10.025806451612905,0.2419354838709677,-1.585483870967742
111,2003-04-01,12.263333333333334,4.346666666666667,1.37,3.533333333333333,7.286666666666666,0.0,4.113333333333333,7.1033333333333335,1009.865,8.803333333333335,61.73333333333333,14.59,3.3366666666666664,0.5483333333333333
112,2003-05-01,10.606451612903228,3.367741935483872,2.367741935483872,4.064516129032258,6.980645161290322,0.0,5.25,11.470967741935484,1009.9935483870969,14.2,71.48387096774194,19.86774193548387,9.167741935483871,6.779032258064516
113,2003-06-01,11.327586206896552,3.7633333333333336,1.393333333333333,2.8,9.366666666666667,0.0,4.333333333333334,14.236666666666668,1008.5466666666666,19.73333333333333,67.03333333333333,25.576666666666664,13.176666666666668,10.508333333333333
114,2003-07-01,10.506451612903223,3.487096774193548,1.6225806451612903,3.870967741935484,7.245161290322581,0.0,4.82258064516129,15.13225806451613,1008.25,19.606451612903225,70.35483870967742,25.09354838709677,14.564516129032258,12.690322580645162
115,2003-08-01,10.287096774193548,3.454838709677419,0.7774193548387097,2.7096774193548385,8.609677419354838,0.0,3.695161290322581,14.26774193548387,1009.1048387096774,20.26129032258065,63.096774193548384,26.983870967741936,14.09032258064516,11.780645161290323
116,2003-09-01,9.667380952380952,2.92,1.7066666666666668,2.8,6.943333333333333,0.0,4.205,11.76,1012.5383333333333,14.77,75.36666666666666,20.58333333333333,8.763333333333332,6.376666666666667
117,2003-10-01,9.906451612903227,3.196774193548387,1.929032258064516,3.612903225806452,4.174193548387097,0.0,4.880645161290323,8.07741935483871,1006.0225806451614,6.470967741935484,82.64516129032258,10.74516129032258,2.454838709677419,-0.3241935483870968
118,2003-11-01,9.14,3.5733333333333333,1.5933333333333333,3.6,2.2666666666666666,0.0,5.851666666666667,8.71,1010.6099999999999,6.48,88.16666666666667,9.763333333333332,3.9266666666666654,2.1616666666666666
119,2003-12-01,10.970967741935484,4.629032258064516,1.596774193548387,3.806451612903226,2.2870967741935484,0.04838709677419349,5.437096774193549,6.406451612903226,1009.7322580645161,2.883870967741936,84.25806451612904,5.554838709677419,0.0967741935483871,-1.919354838709678
120,2004-01-01,10.829032258064515,3.774193548387097,3.025806451612904,5.838709677419355,1.2935483870967743,1.0161290322580645,6.664516129032258,5.551612903225807,1002.3951612903227,0.6032258064516128,84.25806451612904,3.148387096774193,-1.719354838709677,-2.975806451612903
121,2004-02-01,11.441379310344828,4.224137931034483,1.7793103448275862,4.862068965517241,2.648275862068965,0.24137931034482754,5.789655172413793,6.3310344827586205,1009.2637931034483,3.4,79.6896551724138,5.896551724137931,0.3724137931034482,-1.4224137931034484
122,2004-03-01,11.187096774193549,4.4,1.067741935483871,4.387096774193548,4.067741935483871,0.27419354838709675,5.20483870967742,6.696774193548387,1013.2467741935484,5.087096774193548,75.38709677419355,9.061290322580644,1.2677419354838708,-1.0725806451612905
123,2004-04-01,10.033333333333331,3.5133333333333336,1.0,3.466666666666667,6.403333333333333,0.0,4.948333333333333,8.35,1006.9533333333334,10.096666666666666,69.7,15.36,4.8933333333333335,2.4016666666666664
124,2004-05-01,10.69032258064516,3.838709677419355,1.6741935483870969,3.870967741935484,6.025806451612904,0.0,5.514516129032258,10.438709677419356,1005.9306451612904,12.258064516129032,74.45161290322581,17.032258064516128,7.470967741935484,5.2064516129032254
125,2004-06-01,11.636666666666668,3.8434782608695657,2.4,4.4,6.1066666666666665,0.0,5.471666666666668,13.133333333333333,1008.4300000000001,15.93,76.76666666666667,20.67,11.08,8.925
126,2004-07-01,11.448387096774193,3.506896551724138,3.485483870967742,4.580645161290323,6.906451612903226,0.0,5.238709677419355,14.822580645161292,1008.167741935484,16.596774193548384,78.56451612903226,21.96290322580645,12.429032258064517,10.603225806451611
127,2004-08-01,10.72258064516129,3.541935483870968,2.675806451612903,3.5806451612903225,7.241935483870968,0.0,4.577419354838709,15.609677419354838,1005.7048387096775,18.94677419354839,75.04838709677419,24.200000000000003,14.243548387096775,11.73225806451613
128,2004-09-01,10.406896551724138,3.6666666666666665,1.7816666666666663,3.3,6.3133333333333335,0.0,4.376666666666667,12.16,1011.0016666666666,14.638333333333332,75.81666666666666,19.316666666666666,10.023333333333333,7.13
129,2004-10-01,10.290322580645162,3.512903225806452,1.604838709677419,3.193548387096774,3.6790322580645167,0.0,5.380645161290323,10.609677419354838,1006.6806451612902,10.54032258064516,82.61290322580645,14.299999999999999,7.051612903225807,5.016129032258065
130,2004-11-01,10.54,3.556666666666666,2.0316666666666663,4.75,1.958333333333333,0.0666666666666666,6.29,7.725,1010.9266666666667,4.791666666666666,87.93333333333334,7.468333333333334,2.02,0.72
131,2004-12-01,9.787096774193548,4.012903225806451,1.3758064516129034,3.387096774193548,1.2596236559139784,0.064516129032258,6.377419354838709,6.364516129032259,1010.7548387096774,1.870967741935484,89.70967741935483,4.127419354838709,-0.5403225806451613,-1.2516129032258063
132,2005-01-01,12.66451612903226,5.199999999999999,1.8435483870967744,5.403225806451613,1.7838709677419355,1.806451612903225,5.987096774193549,6.340322580645161,1009.6532258064515,3.0887096774193554,83.59677419354838,5.470967741935484,0.45967741935483863,-1.3612903225806452
133,2005-02-01,10.142857142857142,4.225,1.6767857142857143,5.232142857142858,2.5642857142857145,3.642857142857143,5.675,5.15,1009.7267857142857,-0.1625,82.92857142857143,2.205357142857143,-2.6,-4.0
134,2005-03-01,10.422580645161291,4.183870967741935,1.3225806451612903,4.338709677419354,4.449999999999999,3.193548387096774,5.493548387096775,6.6322580645161295,1008.8306451612905,4.130645161290323,75.70967741935485,8.183870967741935,-0.05000000000000002,-1.793548387096774
135,2005-04-01,10.41,3.503333333333333,1.9616666666666664,3.3,6.65,0.0,4.92,8.181666666666667,1008.35,10.195,69.83333333333334,15.105,4.468333333333334,0.8933333333333333
136,2005-05-01,10.54516129032258,3.52258064516129,2.364516129032258,4.064516129032258,7.056451612903226,0.0,5.170967741935484,10.84193548387097,1008.5145161290322,13.464516129032258,71.85483870967741,18.495161290322578,8.320967741935483,6.225806451612903
137,2005-06-01,10.776666666666667,3.68,1.39,3.3,8.741666666666667,0.0,4.7733333333333325,12.608333333333334,1010.3483333333334,16.825,68.48333333333333,22.485,11.063333333333334,8.65
138,2005-07-01,10.933333333333334,3.403225806451613,3.459677419354839,4.064516129032258,6.47010752688172,0.0,5.570967741935483,15.546774193548387,1006.65,18.501612903225805,74.51612903225806,23.704838709677418,14.120967741935484,12.383870967741936
139,2005-08-01,9.670967741935485,3.270967741935484,2.082258064516129,3.290322580645161,6.533870967741935,0.0,4.941935483870967,14.119354838709675,1008.9887096774194,16.298387096774192,77.19354838709677,21.01451612903226,12.17741935483871,10.14516129032258
140,2005-09-01,9.07,2.783333333333333,1.7,2.4,6.818333333333333,0.0,4.046666666666667,13.418333333333333,1011.5616666666666,15.793333333333333,77.06666666666666,21.379999999999995,10.905,7.733333333333333
141,2005-10-01,8.7,3.25,1.1725806451612903,2.129032258064516,5.8677419354838705,0.0,3.861290322580645,11.320967741935483,1014.6209677419355,11.551612903225806,81.95161290322581,16.48548387096774,7.232258064516128,4.916129032258064
142,2005-11-01,8.896666666666667,3.23,1.3366666666666667,4.433333333333334,2.48,0.5333333333333333,5.926666666666667,7.656666666666666,1009.655,4.966666666666667,88.03333333333333,7.793333333333333,2.21,0.0866666666666667
143,2005-12-01,10.019354838709678,3.893548387096774,1.8580645161290323,5.483870967741935,1.3064516129032258,1.967741935483871,6.603225806451612,6.088709677419355,1007.6612903225807,1.5903225806451613,89.59677419354838,3.6661290322580644,-0.8451612903225807,-2.6580645161290324
144,2006-01-01,8.012903225806452,3.116129032258064,0.6629032258064516,2.82258064516129,2.4693548387096773,0.967741935483871,5.34516129032258,4.667741935483871,1019.7758064516129,-1.803225806451613,85.33870967741936,1.0080645161290323,-4.851612903225806,-6.070967741935483
