Datum,STATIONS_ID,QN_3,FX,FM,QN_4,RSK,RSKF,SDK,SHK_TAG,NM,VPM,PM,TMK,UPM,TXK,TNK,TGK,eor
1950-01,3939.0,,,,5.0,1.303225806451613,1.7096774193548387,,0.0,5.496774193548387,5.932258064516129,,-0.6419354838709678,95.93548387096774,2.0999999999999996,-3.5354838709677416,-5.325806451612903,
1950-02,3939.0,,,,5.0,3.692857142857143,2.392857142857143,,0.6428571428571429,6.085714285714286,8.339285714285714,,3.8464285714285715,98.21428571428571,7.557142857142857,0.5214285714285715,-0.9857142857142858,
1950-03,3939.0,,,,5.0,0.6387096774193549,0.4838709677419355,,0.3548387096774194,3.7451612903225806,9.509677419354839,,5.561290322580645,97.87096774193549,11.241935483870968,0.33225806451612905,-2.3548387096774195,
1950-04,3939.0,,,,5.0,2.99,1.5333333333333334,,0.0,5.703333333333333,10.01,,6.6899999999999995,97.63333333333334,10.763333333333332,2.816666666666667,1.1733333333333333,
1950-05,3939.0,,,,5.0,1.7774193548387098,0.45161290322580644,,0.0,3.667741935483871,13.170967741935485,,14.135483870967741,80.35483870967742,20.02,8.316129032258065,6.199999999999999,
1950-06,3939.0,,,,5.0,2.9,0.43333333333333335,,0.0,3.6199999999999997,14.106666666666666,,18.21333333333333,68.0,24.2,11.536666666666667,9.58,
1950-07,3939.0,,,,5.0,4.054838709677419,0.5806451612903226,,0.0,3.7516129032258063,15.758064516129032,,18.616129032258065,72.93548387096774,24.82903225806452,13.148387096774194,11.216129032258063,
1950-08,3939.0,,,,5.0,3.403225806451613,0.6129032258064516,,0.0,3.9838709677419355,14.97741935483871,,16.967741935483872,77.2258064516129,23.23548387096774,11.858064516129033,10.312903225806451,
1950-09,3939.0,,,,5.0,3.4,0.8666666666666667,,0.0,6.486666666666666,12.717241379310344,,12.779310344827588,84.48275862068965,18.303448275862067,9.417241379310346,8.955172413793104,
1950-10,3939.0,,,,5.0,0.7483870967741936,0.7096774193548387,,0.0,4.34516129032258,9.60689655172414,,8.458620689655174,81.55172413793103,12.935483870967742,4.796774193548386,3.5925925925925926,
