Stations_ID;Stationsname;Geo. Laenge [Grad];Geo. Breite [Grad];Stationshoehe [m];Geberhoehe ueber Grund [m];Von_Datum;Bis_Datum;Geraetetyp Name;Messverfahren;eor;
880;Cottbus;14.43;51.77;70;;18870101;19460531;Schneepegel;Schneehöhenmessung, manuell;eor;
880;Cottbus;14.32;51.78;68.66;;19460601;20141031;Schneepegel;Schneehöhenmessung, manuell;eor;
880;Cottbus;14.32;51.78;68.66;2;20071214;20090430;Ultraschall-Schneehöhenmesser SR50-G1;Schneehöhenmessung, elektr.;eor;
880;Cottbus;14.32;51.78;68.66;2;20091001;20100504;Ultraschall-Schneehöhenmesser SR50-G1;Schneehöhenmessung, elektr.;eor;
880;Cottbus;14.32;51.78;68.66;2;20101001;20110430;Ultraschall-Schneehöhenmesser SR50-G1;Schneehöhenmessung, elektr.;eor;
880;Cottbus;14.32;51.78;68.66;2;20111001;20120501;Ultraschall-Schneehöhenmesser SR50-G1;Schneehöhenmessung, elektr.;eor;
880;Cottbus;14.32;51.78;68.66;2;20121001;20130430;Ultraschall-Schneehöhenmesser SR50-G1;Schneehöhenmessung, elektr.;eor;
880;Cottbus;14.32;51.78;68.66;2.3;20131016;20240328;Schneehöhensensor SHM 30;Schneehöhenmessung, elektr.;eor;
generiert: 03.04.2024 --  Deutscher Wetterdienst  --
