,MESS_DATUM, RSK,RSKF, SDK,SHK_TAG,  NM, VPM, TMK, UPM, TXK, TNK, TGK
0,1958-01-01,0.0,0,-999.0,0,4.3,-999.0,-0.6,-999.0,2.6,-2.2,-999.0
1,1958-01-02,0.0,0,-999.0,0,5.0,-999.0,-0.6,-999.0,3.8,-5.3,-999.0
2,1958-01-03,0.0,0,-999.0,0,5.3,-999.0,-2.4,-999.0,0.0,-4.1,-999.0
3,1958-01-04,0.0,0,-999.0,0,8.0,-999.0,-4.4,-999.0,-3.1,-6.4,-999.0
4,1958-01-05,7.3,1,-999.0,0,7.3,-999.0,2.6,-999.0,5.0,-4.6,-999.0
5,1958-01-06,23.1,8,-999.0,0,8.0,-999.0,3.7,-999.0,6.3,0.4,-999.0
6,1958-01-07,2.8,8,-999.0,0,6.7,-999.0,0.8,-999.0,7.5,-0.9,-999.0
7,1958-01-08,6.1,7,-999.0,4,8.0,-999.0,-0.4,-999.0,0.2,-1.6,-999.0
8,1958-01-09,0.0,0,-999.0,10,8.0,-999.0,-0.1,-999.0,0.0,-1.6,-999.0
9,1958-01-10,0.0,0,-999.0,10,7.0,-999.0,-1.0,-999.0,0.5,-2.5,-999.0
10,1958-01-11,4.0,8,-999.0,10,6.0,-999.0,1.2,-999.0,2.4,-3.6,-999.0
11,1958-01-12,0.0,0,-999.0,8,8.0,-999.0,-1.0,-999.0,2.2,-3.6,-999.0
12,1958-01-13,0.0,0,-999.0,11,8.0,-999.0,-0.6,-999.0,0.0,-1.9,-999.0
13,1958-01-14,0.0,0,-999.0,6,8.0,-999.0,-0.5,-999.0,0.0,-2.1,-999.0
14,1958-01-15,0.0,0,-999.0,6,8.0,-999.0,-0.6,-999.0,-0.2,-1.3,-999.0
15,1958-01-16,0.0,0,-999.0,4,8.0,-999.0,-2.6,-999.0,-0.8,-3.3,-999.0
16,1958-01-17,0.0,0,-999.0,3,8.0,-999.0,-1.9,-999.0,-0.3,-4.4,-999.0
17,1958-01-18,0.0,0,-999.0,4,8.0,-999.0,-0.5,-999.0,0.0,-2.5,-999.0
18,1958-01-19,17.8,8,-999.0,3,8.0,-999.0,0.6,-999.0,2.4,-0.7,-999.0
19,1958-01-20,0.0,0,-999.0,5,4.7,-999.0,-3.8,-999.0,0.8,-5.9,-999.0
20,1958-01-21,0.0,0,-999.0,8,3.7,-999.0,-6.6,-999.0,-4.1,-10.6,-999.0
21,1958-01-22,0.0,0,-999.0,8,6.0,-999.0,-5.0,-999.0,-1.3,-12.9,-999.0
22,1958-01-23,2.9,7,-999.0,6,8.0,-999.0,-5.0,-999.0,-3.1,-5.8,-999.0
23,1958-01-24,1.2,7,-999.0,9,8.0,-999.0,-5.0,-999.0,-3.3,-10.3,-999.0
24,1958-01-25,0.0,0,-999.0,11,8.0,-999.0,-8.2,-999.0,-2.9,-11.3,-999.0
25,1958-01-26,0.0,0,-999.0,11,6.7,-999.0,-5.2,-999.0,-2.3,-12.4,-999.0
26,1958-01-27,0.0,0,-999.0,9,6.7,-999.0,-3.0,-999.0,1.8,-5.9,-999.0
27,1958-01-28,0.0,0,-999.0,7,5.3,-999.0,-8.0,-999.0,-3.6,-12.6,-999.0
28,1958-01-29,0.0,0,-999.0,0,2.7,-999.0,-7.1,-999.0,0.4,-13.1,-999.0
29,1958-01-30,0.0,0,-999.0,16,5.7,-999.0,-7.2,-999.0,-0.5,-11.5,-999.0
30,1958-01-31,0.0,0,-999.0,16,8.0,-999.0,-5.8,-999.0,-2.0,-10.6,-999.0
31,1958-02-01,0.0,0,-999.0,16,8.0,3.6,-5.8,87.0,-4.1,-7.3,-999.0
32,1958-02-02,0.0,0,-999.0,16,4.0,3.7,-6.0,90.0,-1.1,-11.3,-999.0
33,1958-02-03,0.0,0,-999.0,16,5.3,4.4,-2.8,89.0,0.0,-10.3,-999.0
34,1958-02-04,0.0,0,-999.0,16,8.0,4.0,-3.4,87.0,-1.6,-11.6,-999.0
35,1958-02-05,1.9,8,-999.0,16,8.0,5.3,3.8,69.0,5.5,-2.6,-999.0
36,1958-02-06,14.7,8,-999.0,13,8.0,6.7,2.4,95.0,5.0,-0.1,-999.0
37,1958-02-07,16.9,8,-999.0,10,8.0,4.9,-0.2,88.0,2.5,-3.4,-999.0
38,1958-02-08,5.2,1,-999.0,8,8.0,8.4,5.8,92.0,7.0,1.9,-999.0
39,1958-02-09,0.0,0,-999.0,0,3.3,8.5,5.6,87.0,10.3,3.2,-999.0
40,1958-02-10,0.0,0,-999.0,0,4.7,7.5,5.0,83.0,11.5,1.2,-999.0
41,1958-02-11,2.3,1,-999.0,0,5.3,7.9,5.4,87.0,10.5,0.4,-999.0
42,1958-02-12,0.0,0,-999.0,0,3.3,7.3,7.8,72.0,11.5,3.4,-999.0
43,1958-02-13,0.0,0,-999.0,0,4.0,8.4,10.6,64.0,16.0,6.7,-999.0
44,1958-02-14,0.6,1,-999.0,0,4.3,10.4,10.5,80.0,14.5,8.4,-999.0
45,1958-02-15,0.0,0,-999.0,0,6.3,9.7,11.5,73.0,15.0,6.7,-999.0
46,1958-02-16,2.4,1,-999.0,0,8.0,10.9,10.0,88.0,13.0,7.4,-999.0
47,1958-02-17,13.2,8,-999.0,0,8.0,7.6,2.5,90.0,9.8,-1.4,-999.0
48,1958-02-18,2.1,7,-999.0,2,5.3,3.9,-4.0,84.0,-0.6,-6.6,-999.0
49,1958-02-19,0.0,7,-999.0,3,2.7,3.5,-4.9,83.0,-2.7,-7.4,-999.0
50,1958-02-20,2.1,8,-999.0,5,8.0,4.9,-1.6,92.0,-0.4,-5.4,-999.0
51,1958-02-21,4.4,8,-999.0,4,8.0,6.3,1.5,94.0,2.4,-0.7,-999.0
52,1958-02-22,1.9,8,-999.0,5,4.0,4.3,-2.8,78.0,1.0,-6.9,-999.0
53,1958-02-23,8.7,1,-999.0,5,8.0,5.6,0.1,95.0,2.5,-7.4,-999.0
54,1958-02-24,2.6,8,-999.0,0,5.3,7.6,4.8,89.0,6.0,0.4,-999.0
55,1958-02-25,0.0,0,-999.0,0,6.0,6.5,5.6,72.0,11.0,3.4,-999.0
56,1958-02-26,0.9,7,-999.0,0,8.0,4.1,-2.0,74.0,5.5,-3.6,-999.0
57,1958-02-27,12.5,7,-999.0,5,6.7,3.1,-7.4,85.0,-3.5,-8.4,-999.0
58,1958-02-28,0.0,0,-999.0,0,1.3,2.8,-7.2,79.0,-1.0,-12.9,-999.0
59,1958-03-01,0.0,0,-999.0,3,2.7,3.1,-6.2,82.0,-2.5,-11.9,-999.0
60,1958-03-02,1.7,7,-999.0,3,8.0,4.1,-2.8,83.0,-1.0,-7.9,-999.0
61,1958-03-03,0.0,0,-999.0,3,8.0,5.6,-0.6,95.0,0.5,-2.7,-999.0
62,1958-03-04,0.0,0,-999.0,3,5.0,4.7,-1.1,83.0,2.0,-2.9,-999.0
63,1958-03-05,0.0,0,-999.0,2,0.0,5.1,1.1,79.0,5.5,-6.4,-999.0
64,1958-03-06,1.7,8,-999.0,0,8.0,6.0,1.4,86.0,5.5,-6.4,-999.0
65,1958-03-07,1.0,7,-999.0,1,5.3,4.7,-1.1,82.0,3.0,-3.3,-999.0
66,1958-03-08,4.0,7,-999.0,1,7.7,4.1,-3.4,86.0,-1.9,-5.9,-999.0
67,1958-03-09,0.0,7,-999.0,2,4.7,3.6,-4.6,80.0,-1.4,-6.4,-999.0
68,1958-03-10,0.0,0,-999.0,2,4.0,3.1,-6.4,80.0,-1.9,-10.9,-999.0
69,1958-03-11,0.0,7,-999.0,1,8.0,3.3,-5.4,83.0,-3.4,-9.9,-999.0
70,1958-03-12,0.4,7,-999.0,1,5.3,3.5,-5.5,85.0,-2.9,-9.4,-999.0
71,1958-03-13,6.7,8,-999.0,25,8.0,4.9,-0.8,87.0,1.5,-10.4,-999.0
72,1958-03-14,0.0,0,-999.0,2,7.3,5.5,-0.3,89.0,1.5,-1.9,-999.0
73,1958-03-15,0.0,0,-999.0,1,2.7,4.4,-2.8,83.0,3.0,-4.4,-999.0
74,1958-03-16,0.0,0,-999.0,1,1.3,3.7,-1.8,68.0,3.5,-8.9,-999.0
75,1958-03-17,0.0,0,-999.0,0,1.7,4.0,-3.2,79.0,1.5,-7.4,-999.0
76,1958-03-18,0.0,0,-999.0,0,8.0,4.0,-2.8,83.0,-0.9,-6.9,-999.0
77,1958-03-19,0.0,0,-999.0,0,4.0,5.3,0.7,84.0,5.0,-5.9,-999.0
78,1958-03-20,0.0,0,-999.0,0,4.7,4.4,-1.6,78.0,2.0,-3.9,-999.0
79,1958-03-21,0.0,7,-999.0,0,5.3,3.5,-5.4,84.0,-3.4,-5.9,-999.0
80,1958-03-22,0.0,0,-999.0,0,3.3,2.9,-6.6,79.0,-2.4,-9.9,-999.0
81,1958-03-23,0.0,7,-999.0,0,2.3,2.9,-6.6,79.0,-2.9,-10.9,-999.0
82,1958-03-24,0.0,0,-999.0,0,1.0,3.5,-2.1,68.0,5.5,-9.9,-999.0
83,1958-03-25,0.0,0,-999.0,0,6.0,5.5,3.0,71.0,12.0,-6.4,-999.0
84,1958-03-26,0.0,0,-999.0,0,8.0,7.9,5.8,83.0,12.0,-5.9,-999.0
85,1958-03-27,1.0,1,-999.0,0,7.3,8.1,6.2,84.0,13.5,-1.4,-999.0
86,1958-03-28,0.0,0,-999.0,0,7.3,7.9,7.8,76.0,14.0,-1.4,-999.0
87,1958-03-29,0.0,0,-999.0,0,5.3,8.0,8.8,71.0,15.0,1.4,-999.0
88,1958-03-30,0.0,0,-999.0,0,3.3,8.7,6.8,85.0,15.0,1.4,-999.0
89,1958-03-31,0.0,0,-999.0,0,8.0,7.3,2.3,98.0,5.5,0.9,-999.0
90,1958-04-01,0.0,0,-999.0,0,5.0,5.6,0.4,87.0,5.0,-2.4,-999.0
91,1958-04-02,0.0,0,-999.0,0,0.3,5.1,1.8,73.0,8.5,-4.9,-999.0
92,1958-04-03,0.0,0,-999.0,0,7.7,6.8,7.4,68.0,15.0,-3.4,-999.0
93,1958-04-04,0.0,0,-999.0,0,4.7,6.9,7.1,70.0,14.0,2.9,-999.0
94,1958-04-05,1.6,8,-999.0,0,8.0,6.7,2.0,91.0,7.5,0.4,-999.0
95,1958-04-06,2.5,8,-999.0,0,8.0,6.3,1.4,92.0,3.5,-0.4,-999.0
96,1958-04-07,4.4,8,-999.0,0,8.0,6.1,1.0,92.0,2.5,0.0,-999.0
97,1958-04-08,0.3,7,-999.0,0,7.3,5.2,0.2,83.0,3.0,-2.4,-999.0
98,1958-04-09,1.1,7,-999.0,2,7.0,5.5,0.2,87.0,2.6,-2.4,-999.0
99,1958-04-10,1.0,7,-999.0,5,6.7,4.9,-1.3,88.0,1.5,-3.4,-999.0
100,1958-04-11,0.6,7,-999.0,0,6.3,4.8,-1.5,89.0,0.5,-4.4,-999.0
101,1958-04-12,0.0,0,-999.0,0,5.0,5.7,0.8,88.0,4.0,-2.4,-999.0
102,1958-04-13,0.0,0,-999.0,0,5.3,6.8,4.6,82.0,8.5,-2.9,-999.0
103,1958-04-14,0.0,0,-999.0,0,4.0,8.0,6.5,82.0,13.0,0.9,-999.0
104,1958-04-15,7.2,1,-999.0,0,8.0,7.6,4.4,92.0,7.5,0.9,-999.0
105,1958-04-16,25.9,8,-999.0,0,8.0,6.8,1.2,98.0,5.0,-0.1,-999.0
106,1958-04-17,0.0,0,-999.0,10,4.7,5.1,0.0,80.0,4.0,-1.2,-999.0
107,1958-04-18,0.0,0,-999.0,0,4.0,4.8,1.4,73.0,6.0,-2.9,-999.0
108,1958-04-19,0.0,0,-999.0,0,5.3,7.6,6.4,80.0,11.0,0.7,-999.0
109,1958-04-20,0.0,0,-999.0,0,0.7,8.1,9.9,68.0,15.0,1.4,-999.0
110,1958-04-21,0.0,0,-999.0,0,3.3,8.9,10.7,70.0,17.0,4.4,-999.0
111,1958-04-22,3.8,1,-999.0,0,6.3,7.9,7.3,75.0,14.5,3.4,-999.0
112,1958-04-23,0.0,0,-999.0,0,5.0,6.8,3.9,81.0,9.0,1.9,-999.0
113,1958-04-24,0.0,0,-999.0,0,0.0,7.6,6.2,79.0,14.0,-0.9,-999.0
114,1958-04-25,1.2,1,-999.0,0,4.7,7.9,7.2,75.0,14.5,0.9,-999.0
115,1958-04-26,0.5,1,-999.0,0,6.0,7.2,7.6,70.0,11.0,1.9,-999.0
116,1958-04-27,4.0,8,-999.0,0,6.0,8.0,7.0,81.0,8.5,6.4,-999.0
117,1958-04-28,4.1,1,-999.0,0,8.0,6.9,4.8,82.0,8.5,0.4,-999.0
118,1958-04-29,0.3,1,-999.0,0,7.3,7.9,5.8,84.0,9.0,3.9,-999.0
119,1958-04-30,0.0,0,-999.0,0,1.3,7.3,7.0,76.0,12.5,0.9,-999.0
120,1958-05-01,0.0,0,-999.0,0,0.0,9.1,10.7,69.0,16.3,1.4,-999.0
121,1958-05-02,0.0,0,-999.0,0,0.0,9.6,12.6,68.0,20.0,3.4,-999.0
122,1958-05-03,0.0,1,-999.0,0,1.7,8.8,14.2,55.0,21.0,7.4,-999.0
123,1958-05-04,0.0,0,-999.0,0,2.7,8.4,10.4,67.0,19.0,4.4,-999.0
124,1958-05-05,0.5,1,-999.0,0,5.3,8.5,14.4,52.0,21.0,1.9,-999.0
125,1958-05-06,10.9,1,-999.0,0,6.7,11.6,13.2,76.0,17.5,10.4,-999.0
126,1958-05-07,0.0,0,-999.0,0,4.7,12.5,12.4,85.0,18.0,10.4,-999.0
127,1958-05-08,0.0,0,-999.0,0,4.7,14.5,19.8,62.0,24.0,8.4,-999.0
128,1958-05-09,0.0,0,-999.0,0,3.3,14.4,20.0,61.0,24.5,15.4,-999.0
129,1958-05-10,0.0,0,-999.0,0,7.0,12.8,19.0,58.0,23.0,12.9,-999.0
130,1958-05-11,0.0,0,-999.0,0,5.3,16.7,18.6,73.0,25.0,11.9,-999.0
131,1958-05-12,0.0,1,-999.0,0,8.0,14.8,15.0,84.0,20.5,10.4,-999.0
132,1958-05-13,0.0,1,-999.0,0,8.0,11.3,10.1,92.0,13.2,8.4,-999.0
133,1958-05-14,3.3,1,-999.0,0,8.0,14.5,15.7,82.0,21.5,8.9,-999.0
134,1958-05-15,1.6,1,-999.0,0,7.3,12.3,10.8,91.0,16.0,9.4,-999.0
135,1958-05-16,13.7,1,-999.0,0,6.7,8.5,6.0,89.0,9.6,4.4,-999.0
136,1958-05-17,0.0,1,-999.0,0,7.3,8.1,6.2,85.0,10.0,4.4,-999.0
137,1958-05-18,0.0,0,-999.0,0,6.3,10.1,10.6,77.0,15.0,4.4,-999.0
138,1958-05-19,0.0,0,-999.0,0,2.3,12.9,14.2,79.0,20.0,9.4,-999.0
139,1958-05-20,0.0,0,-999.0,0,0.0,11.2,17.1,61.0,24.0,7.4,-999.0
140,1958-05-21,3.1,1,-999.0,0,7.0,11.5,11.6,78.0,20.0,7.4,-999.0
141,1958-05-22,0.0,1,-999.0,0,8.0,11.1,10.0,90.0,12.5,5.9,-999.0
142,1958-05-23,0.0,0,-999.0,0,2.3,12.4,14.3,77.0,20.0,7.9,-999.0
143,1958-05-24,0.0,0,-999.0,0,2.3,12.3,18.1,62.0,25.2,7.9,-999.0
144,1958-05-25,0.0,0,-999.0,0,1.0,12.8,20.3,56.0,25.0,7.9,-999.0
145,1958-05-26,0.0,0,-999.0,0,8.0,12.8,15.3,72.0,20.5,12.9,-999.0
146,1958-05-27,40.1,1,-999.0,0,8.0,13.1,13.8,81.0,17.0,10.9,-999.0
147,1958-05-28,17.4,1,-999.0,0,5.3,9.3,9.5,79.0,14.2,6.9,-999.0
148,1958-05-29,0.0,0,-999.0,0,4.0,11.5,11.5,85.0,17.0,7.6,-999.0
149,1958-05-30,3.1,1,-999.0,0,5.7,11.3,9.4,94.0,15.0,6.4,-999.0
150,1958-05-31,0.0,0,-999.0,0,3.3,12.1,13.0,79.0,19.0,5.7,-999.0
151,1958-06-01,0.0,0,-999.0,0,1.0,12.3,16.0,67.0,22.5,6.2,-999.0
152,1958-06-02,0.0,1,-999.0,0,6.0,14.0,18.8,66.0,25.0,8.9,-999.0
153,1958-06-03,9.5,1,-999.0,0,8.0,13.1,12.6,87.0,18.2,9.4,-999.0
154,1958-06-04,2.0,1,-999.0,0,7.3,10.7,11.9,76.0,16.5,7.4,-999.0
155,1958-06-05,0.0,0,-999.0,0,2.3,10.3,13.2,67.0,17.6,5.3,-999.0
156,1958-06-06,0.0,0,-999.0,0,5.0,12.3,15.2,72.0,21.0,6.4,-999.0
157,1958-06-07,5.5,1,-999.0,0,6.7,14.1,13.4,89.0,16.2,11.1,-999.0
158,1958-06-08,0.0,0,-999.0,0,4.0,13.2,15.0,76.0,19.5,10.1,-999.0
159,1958-06-09,0.0,0,-999.0,0,5.0,11.5,15.4,65.0,20.5,9.9,-999.0
160,1958-06-10,19.1,1,-999.0,0,7.3,12.3,12.6,82.0,16.5,9.4,-999.0
161,1958-06-11,0.0,1,-999.0,0,8.0,10.9,10.6,84.0,14.0,8.4,-999.0
162,1958-06-12,0.0,0,-999.0,0,5.3,9.9,10.4,75.0,14.5,5.9,-999.0
163,1958-06-13,0.0,0,-999.0,0,4.3,10.7,11.0,80.0,16.0,5.1,-999.0
164,1958-06-14,0.0,0,-999.0,0,1.7,9.2,12.0,66.0,17.0,4.4,-999.0
165,1958-06-15,0.0,0,-999.0,0,3.0,10.7,14.6,65.0,20.5,4.4,-999.0
166,1958-06-16,0.0,0,-999.0,0,1.3,11.7,17.0,62.0,23.0,6.9,-999.0
167,1958-06-17,0.0,0,-999.0,0,1.7,12.9,19.9,57.0,24.5,6.9,-999.0
168,1958-06-18,0.0,0,-999.0,0,5.0,13.7,17.4,68.0,23.5,12.9,-999.0
169,1958-06-19,46.5,1,-999.0,0,8.0,15.2,14.3,92.0,20.5,11.4,-999.0
170,1958-06-20,9.9,1,-999.0,0,8.0,15.2,14.3,92.0,19.0,12.9,-999.0
171,1958-06-21,4.9,1,-999.0,0,8.0,13.3,12.6,89.0,17.0,11.4,-999.0
172,1958-06-22,2.4,1,-999.0,0,5.7,11.6,12.8,79.0,15.5,9.4,-999.0
173,1958-06-23,0.5,1,-999.0,0,5.0,10.4,12.1,72.0,16.5,8.4,-999.0
174,1958-06-24,3.0,1,-999.0,0,8.0,10.7,10.2,85.0,14.0,5.9,-999.0
175,1958-06-25,0.0,0,-999.0,0,1.0,9.7,13.4,64.0,19.0,5.4,-999.0
176,1958-06-26,2.9,1,-999.0,0,8.0,15.1,15.7,82.0,21.5,8.9,-999.0
177,1958-06-27,8.9,1,-999.0,0,8.0,9.7,8.0,91.0,14.0,5.9,-999.0
178,1958-06-28,0.3,1,-999.0,0,6.0,10.9,11.0,84.0,14.5,7.4,-999.0
179,1958-06-29,0.0,0,-999.0,0,4.0,12.3,13.8,76.0,18.5,5.9,-999.0
180,1958-06-30,0.0,0,-999.0,0,3.3,13.6,16.6,74.0,22.5,6.9,-999.0
181,1958-07-01,6.8,1,-999.0,0,5.7,15.3,16.1,80.0,22.5,12.4,-999.0
182,1958-07-02,25.8,1,-999.0,0,6.3,12.8,14.7,76.0,20.8,10.9,-999.0
183,1958-07-03,6.6,1,-999.0,0,7.7,12.4,11.5,92.0,15.0,9.4,-999.0
184,1958-07-04,2.2,1,-999.0,0,6.0,12.1,11.4,89.0,13.5,8.9,-999.0
185,1958-07-05,4.6,1,-999.0,0,7.0,13.9,13.4,88.0,17.5,9.7,-999.0
186,1958-07-06,1.8,1,-999.0,0,8.0,13.9,13.4,90.0,15.5,10.9,-999.0
187,1958-07-07,0.0,0,-999.0,0,4.0,14.8,16.4,78.0,21.5,9.4,-999.0
188,1958-07-08,0.0,0,-999.0,0,3.0,14.4,15.4,80.0,21.5,10.9,-999.0
189,1958-07-09,0.0,0,-999.0,0,0.3,13.6,14.9,80.0,21.0,8.4,-999.0
190,1958-07-10,0.0,0,-999.0,0,0.3,14.7,17.8,73.0,23.0,9.9,-999.0
191,1958-07-11,0.0,0,-999.0,0,1.3,16.7,19.4,74.0,25.0,11.4,-999.0
192,1958-07-12,0.0,0,-999.0,0,5.3,16.7,20.1,69.0,25.2,16.9,-999.0
193,1958-07-13,1.4,1,-999.0,0,5.0,17.1,21.0,67.0,27.5,14.4,-999.0
194,1958-07-14,0.0,0,-999.0,0,4.3,17.1,18.0,82.0,22.5,15.4,-999.0
195,1958-07-15,1.7,1,-999.0,0,4.0,18.5,20.7,76.0,29.5,13.1,-999.0
196,1958-07-16,4.9,1,-999.0,0,4.7,15.3,17.0,78.0,24.5,14.4,-999.0
197,1958-07-17,0.0,0,-999.0,0,7.7,12.1,14.2,75.0,17.0,10.9,-999.0
198,1958-07-18,0.0,0,-999.0,0,0.7,12.4,14.6,74.0,19.5,7.4,-999.0
199,1958-07-19,0.0,0,-999.0,0,0.3,16.8,18.8,77.0,25.5,8.4,-999.0
200,1958-07-20,0.0,0,-999.0,0,7.0,15.5,18.7,69.0,24.5,12.4,-999.0
201,1958-07-21,1.7,1,-999.0,0,5.7,13.5,15.0,79.0,19.8,12.7,-999.0
202,1958-07-22,5.4,1,-999.0,0,6.7,13.6,13.2,89.0,15.5,11.4,-999.0
203,1958-07-23,6.4,1,-999.0,0,8.0,11.9,11.9,84.0,14.8,10.1,-999.0
204,1958-07-24,10.5,1,-999.0,0,6.3,12.4,11.8,89.0,15.5,8.9,-999.0
205,1958-07-25,0.0,0,-999.0,0,5.3,12.1,13.6,77.0,19.0,9.4,-999.0
206,1958-07-26,0.0,0,-999.0,0,5.0,15.6,17.0,81.0,22.0,7.4,-999.0
207,1958-07-27,2.8,1,-999.0,0,4.7,17.1,17.8,84.0,21.0,14.4,-999.0
208,1958-07-28,1.2,1,-999.0,0,5.3,19.9,20.3,82.0,25.0,14.7,-999.0
209,1958-07-29,5.4,1,-999.0,0,5.7,19.7,18.2,91.0,22.0,15.4,-999.0
210,1958-07-30,0.0,0,-999.0,0,2.0,18.5,20.4,77.0,24.8,15.9,-999.0
211,1958-07-31,0.0,0,-999.0,0,4.0,18.8,20.4,78.0,26.0,16.1,-999.0
212,1958-08-01,2.1,1,-999.0,0,3.7,19.7,21.2,76.0,30.5,14.9,-999.0
213,1958-08-02,14.2,1,-999.0,0,7.3,16.3,15.8,86.0,25.0,13.2,-999.0
214,1958-08-03,0.0,0,-999.0,0,8.0,13.3,13.8,82.0,17.0,10.4,-999.0
215,1958-08-04,0.0,0,-999.0,0,0.7,11.5,14.3,70.0,20.5,6.4,-999.0
216,1958-08-05,0.0,0,-999.0,0,0.3,13.9,17.1,72.0,24.5,7.4,-999.0
217,1958-08-06,3.0,1,-999.0,0,4.7,15.5,17.0,80.0,24.0,11.9,-999.0
218,1958-08-07,30.8,1,-999.0,0,6.7,13.7,13.0,92.0,16.6,11.9,-999.0
219,1958-08-08,0.0,0,-999.0,0,6.3,13.2,15.5,76.0,19.0,10.9,-999.0
220,1958-08-09,0.0,0,-999.0,0,4.7,17.6,19.7,75.0,24.5,14.4,-999.0
221,1958-08-10,0.4,1,-999.0,0,3.0,21.2,22.0,79.0,33.0,15.4,-999.0
222,1958-08-11,16.7,1,-999.0,0,3.0,16.4,19.2,70.0,28.0,13.9,-999.0
223,1958-08-12,0.0,1,-999.0,0,6.7,13.5,15.2,77.0,19.5,12.9,-999.0
224,1958-08-13,1.8,1,-999.0,0,4.7,13.1,13.4,83.0,17.5,9.9,-999.0
225,1958-08-14,0.0,0,-999.0,0,7.3,15.1,17.0,79.0,21.0,9.4,-999.0
226,1958-08-15,0.0,0,-999.0,0,1.3,18.3,19.2,80.0,25.0,16.4,-999.0
227,1958-08-16,20.6,1,-999.0,0,3.3,17.2,16.6,92.0,24.0,13.9,-999.0
228,1958-08-17,0.0,0,-999.0,0,1.3,16.5,18.5,78.0,25.0,12.9,-999.0
229,1958-08-18,0.0,0,-999.0,0,2.3,20.1,19.8,84.0,26.5,13.7,-999.0
230,1958-08-19,12.1,1,-999.0,0,7.3,15.7,15.5,85.0,25.5,12.9,-999.0
231,1958-08-20,7.9,1,-999.0,0,4.0,13.3,13.6,85.0,18.2,9.9,-999.0
232,1958-08-21,0.4,1,-999.0,0,7.3,14.3,12.8,96.0,16.0,10.4,-999.0
233,1958-08-22,0.3,1,-999.0,0,4.7,13.3,14.0,82.0,17.5,10.4,-999.0
234,1958-08-23,4.5,1,-999.0,0,5.3,13.1,13.6,83.0,17.0,11.1,-999.0
235,1958-08-24,0.7,1,-999.0,0,5.7,12.0,12.9,81.0,15.8,8.4,-999.0
236,1958-08-25,0.0,0,-999.0,0,5.0,12.0,13.4,78.0,18.4,10.4,-999.0
237,1958-08-26,0.0,0,-999.0,0,5.3,12.5,12.1,86.0,16.0,9.9,-999.0
238,1958-08-27,0.0,0,-999.0,0,2.7,11.9,14.4,76.0,22.0,5.9,-999.0
239,1958-08-28,0.0,0,-999.0,0,1.3,15.2,19.0,71.0,27.0,7.4,-999.0
240,1958-08-29,0.0,0,-999.0,0,4.0,18.3,19.3,82.0,27.0,11.1,-999.0
241,1958-08-30,0.0,0,-999.0,0,6.0,20.0,21.3,77.0,29.2,9.6,-999.0
242,1958-08-31,0.0,0,-999.0,0,5.7,14.0,17.0,71.0,22.0,13.0,-999.0
243,1958-09-01,0.0,0,-999.0,0,5.3,14.4,14.0,89.0,19.5,10.9,-999.0
244,1958-09-02,0.0,0,-999.0,0,2.3,14.8,15.3,85.0,20.2,9.2,-999.0
245,1958-09-03,0.0,0,-999.0,0,3.3,14.3,15.1,83.0,21.5,9.4,-999.0
246,1958-09-04,0.0,0,-999.0,0,3.7,14.8,14.4,90.0,19.5,9.9,-999.0
247,1958-09-05,0.0,0,-999.0,0,0.7,14.8,16.7,78.0,25.0,7.9,-999.0
248,1958-09-06,0.0,0,-999.0,0,0.3,15.6,19.0,72.0,27.2,8.9,-999.0
249,1958-09-07,0.0,0,-999.0,0,1.7,18.1,19.8,77.0,25.5,13.1,-999.0
250,1958-09-08,6.7,1,-999.0,0,5.3,16.5,16.7,85.0,21.0,12.9,-999.0
251,1958-09-09,0.0,0,-999.0,0,3.7,14.1,15.8,77.0,21.5,10.7,-999.0
252,1958-09-10,0.5,1,-999.0,0,5.3,13.2,11.8,94.0,17.0,8.7,-999.0
253,1958-09-11,0.0,0,-999.0,0,1.3,11.2,12.4,79.0,18.6,5.4,-999.0
254,1958-09-12,0.0,0,-999.0,0,0.0,11.1,11.2,83.0,16.8,7.1,-999.0
255,1958-09-13,0.0,0,-999.0,0,0.0,13.3,13.1,86.0,21.1,5.4,-999.0
256,1958-09-14,0.0,0,-999.0,0,0.0,13.3,16.2,76.0,24.2,7.1,-999.0
257,1958-09-15,0.0,0,-999.0,0,0.3,14.4,17.7,73.0,27.0,9.7,-999.0
258,1958-09-16,11.0,1,-999.0,0,8.0,17.2,15.3,94.0,20.5,11.9,-999.0
259,1958-09-17,17.9,1,-999.0,0,8.0,13.7,12.4,94.0,14.0,11.4,-999.0
260,1958-09-18,0.4,1,-999.0,0,7.3,14.4,13.4,91.0,17.8,10.9,-999.0
261,1958-09-19,0.0,0,-999.0,0,5.0,13.1,11.8,95.0,14.5,7.9,-999.0
262,1958-09-20,2.3,1,-999.0,0,6.7,15.5,14.6,94.0,18.5,9.4,-999.0
263,1958-09-21,37.0,1,-999.0,0,8.0,16.5,15.6,92.0,21.2,13.9,-999.0
264,1958-09-22,3.6,1,-999.0,0,7.3,11.7,10.5,90.0,14.6,9.2,-999.0
265,1958-09-23,0.0,0,-999.0,0,4.7,12.0,10.4,89.0,15.5,6.9,-999.0
266,1958-09-24,0.9,1,-999.0,0,8.0,11.7,11.8,84.0,15.0,6.4,-999.0
267,1958-09-25,0.0,0,-999.0,0,5.3,13.3,13.2,83.0,17.5,11.2,-999.0
