MESS_DATUM,"FX","FM","RSK",RSKF,"SDK",SHK_TAG,"NM"," VPM","PM","TMK","UPM","TXK","TNK","TGK"
1858-03-01,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,3.7,1009.6,-1.9,71.0,-999.0,-999.0,-999.0
1858-03-02,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,3.5,1015.8,-3.2,71.0,-999.0,-999.0,-999.0
1858-03-03,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,2.9,1015.8,-4.1,68.0,-999.0,-999.0,-999.0
1858-03-04,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,3.3,1008.8,-4.0,75.0,-999.0,-999.0,-999.0
1858-03-05,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,3.5,996.2,-3.9,79.0,-999.0,-999.0,-999.0
1858-03-06,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,5.5,970.6,0.6,88.0,-999.0,-999.0,-999.0
1858-03-07,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,5.6,976.5,-0.2,93.0,-999.0,-999.0,-999.0
1858-03-08,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,5.2,980.1,-1.6,98.0,-999.0,-999.0,-999.0
1858-03-09,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,5.7,991.3,0.6,90.0,-999.0,-999.0,-999.0
1858-03-10,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,5.7,1000.8,0.8,89.0,-999.0,-999.0,-999.0
1858-03-11,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,5.3,1010.5,0.6,85.0,-999.0,-999.0,-999.0
1858-03-12,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,6.3,1012.2,1.4,95.0,-999.0,-999.0,-999.0
1858-03-13,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,5.9,995.5,0.3,96.0,-999.0,-999.0,-999.0
1858-03-14,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,6.5,994.5,1.5,95.0,-999.0,-999.0,-999.0
1858-03-15,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,6.7,1005.2,1.9,96.0,-999.0,-999.0,-999.0
1858-03-16,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,6.9,1011.8,2.4,97.0,-999.0,-999.0,-999.0
1858-03-17,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,6.7,1017.8,2.8,91.0,-999.0,-999.0,-999.0
1858-03-18,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,7.1,1018.5,3.3,92.0,-999.0,-999.0,-999.0
1858-03-19,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,6.9,1024.8,2.8,93.0,-999.0,-999.0,-999.0
1858-03-20,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,7.1,1031.9,3.5,91.0,-999.0,-999.0,-999.0
1858-03-21,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,7.3,1031.2,3.8,91.0,-999.0,-999.0,-999.0
1858-03-22,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,7.5,1032.2,4.4,92.0,-999.0,-999.0,-999.0
1858-03-23,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,7.7,1028.3,4.6,91.0,-999.0,-999.0,-999.0
1858-03-24,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,7.7,1015.5,4.7,91.0,-999.0,-999.0,-999.0
1858-03-25,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,5.3,1018.1,3.2,68.0,-999.0,-999.0,-999.0
1858-03-26,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,6.7,1015.5,4.1,84.0,-999.0,-999.0,-999.0
1858-03-27,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,6.5,1019.4,3.1,84.0,-999.0,-999.0,-999.0
1858-03-28,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,6.1,1021.2,3.0,81.0,-999.0,-999.0,-999.0
1858-03-29,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,7.6,1014.9,5.5,84.0,-999.0,-999.0,-999.0
1858-03-30,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,7.7,1007.0,6.2,82.0,-999.0,-999.0,-999.0
1858-03-31,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,9.2,996.0,9.3,81.0,-999.0,-999.0,-999.0
1858-04-01,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,8.1,993.2,4.4,93.0,-999.0,-999.0,-999.0
1858-04-02,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,6.3,1009.1,3.4,80.0,-999.0,-999.0,-999.0
1858-04-03,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,7.6,1002.0,6.2,82.0,-999.0,-999.0,-999.0
1858-04-04,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,6.4,1011.0,4.5,77.0,-999.0,-999.0,-999.0
1858-04-05,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,5.7,1019.1,3.9,70.0,-999.0,-999.0,-999.0
1858-04-06,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,4.4,1016.6,2.7,61.0,-999.0,-999.0,-999.0
1858-04-07,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,3.7,1017.0,2.6,51.0,-999.0,-999.0,-999.0
1858-04-08,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,4.3,1011.7,2.3,60.0,-999.0,-999.0,-999.0
1858-04-09,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,4.1,1014.8,2.0,61.0,-999.0,-999.0,-999.0
1858-04-10,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,5.1,1013.5,2.4,71.0,-999.0,-999.0,-999.0
1858-04-11,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,5.6,1008.0,1.9,77.0,-999.0,-999.0,-999.0
1858-04-12,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,4.3,1007.9,1.7,63.0,-999.0,-999.0,-999.0
1858-04-13,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,5.1,1015.3,2.8,69.0,-999.0,-999.0,-999.0
1858-04-14,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,6.1,1026.7,3.7,78.0,-999.0,-999.0,-999.0
1858-04-15,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,5.9,1024.5,8.3,60.0,-999.0,-999.0,-999.0
1858-04-16,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,8.0,1016.3,9.6,66.0,-999.0,-999.0,-999.0
1858-04-17,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,8.3,1014.3,4.8,96.0,-999.0,-999.0,-999.0
1858-04-18,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,7.6,1023.7,4.0,95.0,-999.0,-999.0,-999.0
1858-04-19,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,6.5,1021.6,7.3,68.0,-999.0,-999.0,-999.0
1858-04-20,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,8.8,1018.3,8.6,79.0,-999.0,-999.0,-999.0
1858-04-21,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,8.8,1023.4,7.7,86.0,-999.0,-999.0,-999.0
1858-04-22,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,8.0,1031.0,5.5,90.0,-999.0,-999.0,-999.0
1858-04-23,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,5.3,1028.1,7.1,55.0,-999.0,-999.0,-999.0
1858-04-24,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,8.1,1016.5,8.1,75.0,-999.0,-999.0,-999.0
1858-04-25,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,9.2,1017.5,6.0,95.0,-999.0,-999.0,-999.0
1858-04-26,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,8.4,1016.1,5.1,97.0,-999.0,-999.0,-999.0
1858-04-27,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,8.1,1014.6,6.7,85.0,-999.0,-999.0,-999.0
1858-04-28,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,8.8,1014.8,6.1,93.0,-999.0,-999.0,-999.0
1858-04-29,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,8.9,1003.0,7.6,87.0,-999.0,-999.0,-999.0
1858-04-30,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,9.9,986.7,8.2,90.0,-999.0,-999.0,-999.0
1858-05-01,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,7.9,992.2,6.8,80.0,-999.0,-999.0,-999.0
1858-05-02,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,8.5,996.5,7.9,81.0,-999.0,-999.0,-999.0
1858-05-03,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,8.7,998.3,8.0,80.0,-999.0,-999.0,-999.0
1858-05-04,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,8.7,1005.4,7.3,85.0,-999.0,-999.0,-999.0
1858-05-05,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,9.3,1014.5,7.9,87.0,-999.0,-999.0,-999.0
1858-05-06,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,6.4,1024.4,6.7,65.0,-999.0,-999.0,-999.0
1858-05-07,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,7.6,1027.6,6.2,79.0,-999.0,-999.0,-999.0
1858-05-08,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,7.9,1025.7,6.4,82.0,-999.0,-999.0,-999.0
1858-05-09,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,8.4,1022.0,8.2,80.0,-999.0,-999.0,-999.0
1858-05-10,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,9.2,1020.5,10.0,74.0,-999.0,-999.0,-999.0
1858-05-11,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,10.4,1011.0,9.7,86.0,-999.0,-999.0,-999.0
1858-05-12,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,7.7,1003.1,7.7,75.0,-999.0,-999.0,-999.0
1858-05-13,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,10.1,1006.6,8.9,90.0,-999.0,-999.0,-999.0
1858-05-14,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,10.7,1007.8,10.5,85.0,-999.0,-999.0,-999.0
1858-05-15,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.9,1002.4,13.7,84.0,-999.0,-999.0,-999.0
1858-05-16,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.0,1007.0,12.8,81.0,-999.0,-999.0,-999.0
1858-05-17,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,11.9,1017.1,13.6,78.0,-999.0,-999.0,-999.0
1858-05-18,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,13.6,1013.6,13.9,86.0,-999.0,-999.0,-999.0
1858-05-19,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,10.3,1009.4,11.3,77.0,-999.0,-999.0,-999.0
1858-05-20,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,7.5,1016.1,8.7,65.0,-999.0,-999.0,-999.0
1858-05-21,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,9.7,1015.6,14.5,61.0,-999.0,-999.0,-999.0
1858-05-22,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,10.9,1010.4,13.2,72.0,-999.0,-999.0,-999.0
1858-05-23,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,10.8,1009.3,13.4,70.0,-999.0,-999.0,-999.0
1858-05-24,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,11.1,1008.6,11.4,81.0,-999.0,-999.0,-999.0
1858-05-25,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,10.1,1011.1,10.3,81.0,-999.0,-999.0,-999.0
1858-05-26,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,5.9,1028.8,8.0,55.0,-999.0,-999.0,-999.0
1858-05-27,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,9.5,1021.0,10.1,79.0,-999.0,-999.0,-999.0
1858-05-28,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,10.7,1014.7,10.4,84.0,-999.0,-999.0,-999.0
1858-05-29,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,10.8,1019.2,11.7,79.0,-999.0,-999.0,-999.0
1858-05-30,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.8,1020.2,13.5,82.0,-999.0,-999.0,-999.0
1858-05-31,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,13.2,1020.7,15.4,77.0,-999.0,-999.0,-999.0
1858-06-01,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,14.9,1018.7,19.3,67.0,-999.0,-999.0,-999.0
1858-06-02,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.1,1018.4,10.8,91.0,-999.0,-999.0,-999.0
1858-06-03,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,13.1,1019.2,15.1,79.0,-999.0,-999.0,-999.0
1858-06-04,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,14.3,1019.8,15.3,79.0,-999.0,-999.0,-999.0
1858-06-05,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,14.4,1019.5,19.9,67.0,-999.0,-999.0,-999.0
1858-06-06,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.8,1018.0,15.7,69.0,-999.0,-999.0,-999.0
1858-06-07,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,10.8,1020.1,12.6,74.0,-999.0,-999.0,-999.0
1858-06-08,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.5,1017.4,14.3,78.0,-999.0,-999.0,-999.0
1858-06-09,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,14.3,1014.7,16.5,75.0,-999.0,-999.0,-999.0
1858-06-10,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,15.5,1015.2,15.8,87.0,-999.0,-999.0,-999.0
1858-06-11,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,16.3,1016.6,17.0,83.0,-999.0,-999.0,-999.0
1858-06-12,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,16.9,1015.0,18.3,82.0,-999.0,-999.0,-999.0
1858-06-13,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,16.1,1016.8,15.4,90.0,-999.0,-999.0,-999.0
1858-06-14,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,17.6,1017.2,20.6,77.0,-999.0,-999.0,-999.0
1858-06-15,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,19.7,1018.2,23.9,68.0,-999.0,-999.0,-999.0
1858-06-16,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,18.8,1016.9,23.5,66.0,-999.0,-999.0,-999.0
1858-06-17,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,19.3,1011.9,25.8,59.0,-999.0,-999.0,-999.0
1858-06-18,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,20.5,1014.5,19.8,90.0,-999.0,-999.0,-999.0
1858-06-19,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,14.5,1017.2,16.1,79.0,-999.0,-999.0,-999.0
1858-06-20,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,14.7,1019.4,16.8,77.0,-999.0,-999.0,-999.0
1858-06-21,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.8,1022.6,15.0,74.0,-999.0,-999.0,-999.0
1858-06-22,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,13.2,1025.5,15.3,76.0,-999.0,-999.0,-999.0
1858-06-23,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,13.5,1024.7,15.3,75.0,-999.0,-999.0,-999.0
1858-06-24,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.9,1017.7,14.9,76.0,-999.0,-999.0,-999.0
1858-06-25,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,11.2,1020.5,13.0,78.0,-999.0,-999.0,-999.0
1858-06-26,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,13.9,1016.1,16.5,75.0,-999.0,-999.0,-999.0
1858-06-27,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,10.1,1013.2,14.3,61.0,-999.0,-999.0,-999.0
1858-06-28,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,9.9,1017.0,14.8,60.0,-999.0,-999.0,-999.0
1858-06-29,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.1,1014.0,14.0,75.0,-999.0,-999.0,-999.0
1858-06-30,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,11.9,1015.2,14.1,72.0,-999.0,-999.0,-999.0
1858-07-01,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,11.1,1009.8,13.4,71.0,-999.0,-999.0,-999.0
1858-07-02,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.0,1008.9,13.4,78.0,-999.0,-999.0,-999.0
1858-07-03,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.8,1013.8,14.0,80.0,-999.0,-999.0,-999.0
1858-07-04,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,13.1,1016.7,14.0,83.0,-999.0,-999.0,-999.0
1858-07-05,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,13.9,1006.3,13.9,89.0,-999.0,-999.0,-999.0
1858-07-06,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.8,1005.0,15.0,75.0,-999.0,-999.0,-999.0
1858-07-07,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.3,1003.6,15.2,71.0,-999.0,-999.0,-999.0
1858-07-08,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.7,1008.0,14.7,75.0,-999.0,-999.0,-999.0
1858-07-09,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,13.5,1010.8,17.3,70.0,-999.0,-999.0,-999.0
1858-07-10,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,15.9,1008.9,15.8,90.0,-999.0,-999.0,-999.0
1858-07-11,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,16.0,1006.7,15.7,90.0,-999.0,-999.0,-999.0
1858-07-12,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,15.1,1013.8,14.2,91.0,-999.0,-999.0,-999.0
1858-07-13,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,17.5,1015.6,17.4,89.0,-999.0,-999.0,-999.0
1858-07-14,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,16.5,1016.5,17.4,83.0,-999.0,-999.0,-999.0
1858-07-15,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,17.6,1015.8,18.7,82.0,-999.0,-999.0,-999.0
1858-07-16,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,17.9,1014.1,20.7,74.0,-999.0,-999.0,-999.0
1858-07-17,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,20.5,1014.1,20.4,85.0,-999.0,-999.0,-999.0
1858-07-18,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,17.6,1021.7,18.5,84.0,-999.0,-999.0,-999.0
1858-07-19,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,18.5,1017.7,19.3,81.0,-999.0,-999.0,-999.0
1858-07-20,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,14.7,1016.9,16.5,79.0,-999.0,-999.0,-999.0
1858-07-21,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,18.3,1007.3,19.0,83.0,-999.0,-999.0,-999.0
1858-07-22,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,13.3,1013.3,17.2,69.0,-999.0,-999.0,-999.0
1858-07-23,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,15.7,1014.2,16.7,83.0,-999.0,-999.0,-999.0
1858-07-24,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,17.2,1008.4,18.2,84.0,-999.0,-999.0,-999.0
1858-07-25,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,16.0,994.6,15.6,90.0,-999.0,-999.0,-999.0
1858-07-26,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.1,1007.1,15.5,69.0,-999.0,-999.0,-999.0
1858-07-27,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,14.1,1012.1,15.7,78.0,-999.0,-999.0,-999.0
1858-07-28,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,11.6,1010.1,15.3,67.0,-999.0,-999.0,-999.0
1858-07-29,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.4,1010.7,15.0,73.0,-999.0,-999.0,-999.0
1858-07-30,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,14.4,1012.0,15.4,82.0,-999.0,-999.0,-999.0
1858-07-31,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.7,1016.2,14.8,76.0,-999.0,-999.0,-999.0
1858-08-01,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,11.6,1009.8,14.8,69.0,-999.0,-999.0,-999.0
1858-08-02,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,14.5,1008.9,16.3,80.0,-999.0,-999.0,-999.0
1858-08-03,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,15.9,1013.8,16.9,84.0,-999.0,-999.0,-999.0
1858-08-04,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,16.7,1016.7,18.2,80.0,-999.0,-999.0,-999.0
1858-08-05,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,15.3,1006.3,17.6,72.0,-999.0,-999.0,-999.0
1858-08-06,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,13.2,1005.0,15.2,78.0,-999.0,-999.0,-999.0
1858-08-07,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.4,1003.6,15.6,70.0,-999.0,-999.0,-999.0
1858-08-08,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.5,1008.0,16.5,67.0,-999.0,-999.0,-999.0
1858-08-09,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,17.2,1010.8,18.7,81.0,-999.0,-999.0,-999.0
1858-08-10,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,18.8,1008.9,19.7,82.0,-999.0,-999.0,-999.0
1858-08-11,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,17.3,1006.7,21.1,70.0,-999.0,-999.0,-999.0
1858-08-12,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,16.7,1013.8,22.3,63.0,-999.0,-999.0,-999.0
1858-08-13,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,18.1,1015.6,22.1,69.0,-999.0,-999.0,-999.0
1858-08-14,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,18.4,1016.5,21.9,72.0,-999.0,-999.0,-999.0
1858-08-15,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,17.6,1015.8,18.1,85.0,-999.0,-999.0,-999.0
1858-08-16,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,15.2,1014.1,18.0,74.0,-999.0,-999.0,-999.0
1858-08-17,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,15.3,1014.1,19.9,69.0,-999.0,-999.0,-999.0
1858-08-18,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,16.4,1021.7,21.7,63.0,-999.0,-999.0,-999.0
1858-08-19,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,16.7,1017.7,21.7,67.0,-999.0,-999.0,-999.0
1858-08-20,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,17.3,1016.9,20.2,74.0,-999.0,-999.0,-999.0
1858-08-21,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,17.3,1007.3,17.7,84.0,-999.0,-999.0,-999.0
1858-08-22,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,15.5,1013.3,17.5,81.0,-999.0,-999.0,-999.0
1858-08-23,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,19.3,1014.2,19.2,87.0,-999.0,-999.0,-999.0
1858-08-24,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,17.6,1008.4,18.3,84.0,-999.0,-999.0,-999.0
1858-08-25,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.9,994.6,15.8,72.0,-999.0,-999.0,-999.0
1858-08-26,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.5,1007.1,13.4,84.0,-999.0,-999.0,-999.0
1858-08-27,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,11.6,1012.1,14.1,74.0,-999.0,-999.0,-999.0
1858-08-28,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,11.7,1010.1,12.4,81.0,-999.0,-999.0,-999.0
1858-08-29,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.1,1010.7,14.5,78.0,-999.0,-999.0,-999.0
1858-08-30,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,14.0,1012.0,15.5,80.0,-999.0,-999.0,-999.0
1858-08-31,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,11.7,1016.2,14.3,73.0,-999.0,-999.0,-999.0
1858-09-01,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,14.0,1007.9,15.3,82.0,-999.0,-999.0,-999.0
1858-09-02,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,13.9,1012.3,16.3,73.0,-999.0,-999.0,-999.0
1858-09-03,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,16.9,1010.5,16.4,93.0,-999.0,-999.0,-999.0
1858-09-04,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,17.3,1010.1,17.4,87.0,-999.0,-999.0,-999.0
1858-09-05,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,16.0,1007.1,16.2,85.0,-999.0,-999.0,-999.0
1858-09-06,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,11.6,1009.4,14.4,71.0,-999.0,-999.0,-999.0
1858-09-07,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,13.3,1009.8,14.9,80.0,-999.0,-999.0,-999.0
1858-09-08,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,14.9,1010.7,16.3,82.0,-999.0,-999.0,-999.0
1858-09-09,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,12.4,1016.2,15.4,71.0,-999.0,-999.0,-999.0
1858-09-10,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,15.1,1017.8,16.2,81.0,-999.0,-999.0,-999.0
1858-09-11,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,17.1,1023.1,17.0,88.0,-999.0,-999.0,-999.0
1858-09-12,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,16.5,1025.5,17.6,82.0,-999.0,-999.0,-999.0
1858-09-13,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,17.7,1020.7,17.7,88.0,-999.0,-999.0,-999.0
1858-09-14,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,16.1,1020.4,16.6,83.0,-999.0,-999.0,-999.0
1858-09-15,-999.0,-999.0,-999.0,-999,-999.0,-999,-999.0,11.5,1022.5,13.5,73.0,-999.0,-999.0,-999.0
