,MESS_DATUM,  FX,  FM, RSK,RSKF, SDK,SHK_TAG,  NM, VPM,  PM, TMK, UPM, TXK, TNK, TGK
90,1950-04-01,,,0.0,1.0,,0.0,8.0,8.9,,5.7,98.0,7.6,-1.0,-3.7
91,1950-04-02,,,9.6,1.0,,0.0,8.0,9.2,,5.7,97.0,8.1,3.8,3.7
92,1950-04-03,,,1.2,1.0,,0.0,6.7,8.4,,4.6,100.0,9.0,2.7,1.2
93,1950-04-04,,,1.4,1.0,,0.0,7.7,8.3,,4.1,99.0,8.5,1.5,-0.2
94,1950-04-05,,,1.8,1.0,,0.0,6.0,9.2,,6.1,98.0,9.0,3.0,1.0
95,1950-04-06,,,0.0,0.0,,0.0,5.3,8.7,,4.2,99.0,9.0,1.8,2.0
96,1950-04-07,,,0.0,0.0,,0.0,0.0,11.2,,8.6,96.0,14.5,-1.5,-4.0
97,1950-04-08,,,0.0,0.0,,0.0,1.7,17.1,,14.6,98.0,20.9,4.0,3.0
98,1950-04-09,,,5.2,1.0,,0.0,4.7,11.1,,8.0,97.0,16.9,5.8,7.8
99,1950-04-10,,,11.2,1.0,,0.0,8.0,9.1,,6.0,97.0,7.0,3.5,0.0
100,1950-04-11,,,1.9,1.0,,0.0,4.0,8.1,,4.4,96.0,8.7,1.8,-0.5
101,1950-04-12,,,7.8,8.0,,0.0,4.7,9.2,,5.5,98.0,8.8,4.2,-1.0
102,1950-04-13,,,0.0,1.0,,0.0,3.7,8.4,,4.2,97.0,9.6,0.8,-1.2
103,1950-04-14,,,0.7,1.0,,0.0,2.7,8.8,,5.2,97.0,10.0,-1.1,-3.3
104,1950-04-15,,,5.4,1.0,,0.0,8.0,8.1,,3.8,98.0,6.5,3.1,2.0
105,1950-04-16,,,1.4,1.0,,0.0,7.3,7.9,,3.6,99.0,8.0,1.6,-0.2
106,1950-04-17,,,0.0,1.0,,0.0,1.7,8.7,,4.2,97.0,12.0,-1.1,-3.8
107,1950-04-18,,,4.6,1.0,,0.0,8.0,10.5,,7.7,98.0,12.9,0.0,-2.6
108,1950-04-19,,,0.0,1.0,,0.0,3.3,12.7,,10.7,97.0,14.7,5.1,3.0
109,1950-04-20,,,0.0,1.0,,0.0,8.0,12.5,,10.4,98.0,12.7,8.2,5.5
110,1950-04-21,,,4.7,1.0,,0.0,8.0,14.3,,12.6,97.0,16.4,5.0,2.2
111,1950-04-22,,,7.2,1.0,,0.0,8.0,11.9,,9.3,98.0,16.4,7.9,7.5
112,1950-04-23,,,0.0,0.0,,0.0,7.3,10.0,,6.8,99.0,9.4,5.6,5.5
113,1950-04-24,,,8.1,1.0,,0.0,8.0,8.5,,4.4,98.0,7.0,3.0,1.5
114,1950-04-25,,,0.0,1.0,,0.0,3.3,7.5,,3.2,96.0,5.8,1.4,-0.6
115,1950-04-26,,,9.2,8.0,,0.0,6.0,8.0,,4.6,96.0,8.5,0.0,0.4
116,1950-04-27,,,4.6,8.0,,0.0,5.3,8.1,,3.8,99.0,7.2,0.8,0.5
117,1950-04-28,,,2.6,1.0,,0.0,6.0,9.2,,6.4,96.0,9.0,1.0,-1.8
118,1950-04-29,,,1.1,1.0,,0.0,8.0,10.7,,8.6,97.0,9.5,5.8,4.6
119,1950-04-30,,,0.0,0.0,,0.0,3.7,16.0,,13.7,99.0,19.3,7.8,6.7
120,1950-05-01,,,0.0,0.0,,0.0,0.0,20.3,,17.1,99.0,24.1,9.8,3.5
121,1950-05-02,,,1.1,1.0,,0.0,5.0,19.6,,16.4,98.0,21.1,8.7,5.7
122,1950-05-03,,,0.0,0.0,,0.0,4.3,13.2,,10.8,97.0,15.3,8.8,7.5
123,1950-05-04,,,6.9,1.0,,0.0,7.3,11.2,,9.0,97.0,14.5,4.0,1.2
124,1950-05-05,,,0.0,0.0,,0.0,5.0,10.4,,7.0,99.0,12.1,5.0,5.7
125,1950-05-06,,,0.0,1.0,,0.0,2.7,12.5,,9.7,99.0,16.2,-0.7,-2.7
126,1950-05-07,,,0.0,0.0,,0.0,5.3,14.8,,12.4,99.0,17.7,6.8,3.3
127,1950-05-08,,,0.0,0.0,,0.0,1.3,13.7,,11.4,97.0,17.5,3.5,1.1
128,1950-05-09,,,0.0,1.0,,0.0,1.7,18.0,,15.8,98.0,21.5,5.5,3.0
129,1950-05-10,,,0.0,0.0,,0.0,2.7,13.6,,16.4,76.0,22.5,10.8,8.1
130,1950-05-11,,,0.0,0.0,,0.0,0.7,11.6,,15.2,67.0,21.0,9.4,6.4
131,1950-05-12,,,0.0,0.0,,0.0,0.7,15.7,,17.0,79.0,23.1,8.8,5.6
132,1950-05-13,,,0.0,0.0,,0.0,0.7,10.7,,17.9,52.0,23.5,11.8,8.6
133,1950-05-14,,,0.0,0.0,,0.0,0.3,9.1,,15.4,52.0,22.1,8.2,5.0
134,1950-05-15,,,0.0,0.0,,0.0,2.0,11.5,,13.9,69.0,21.0,9.2,4.8
135,1950-05-16,,,0.0,0.0,,0.0,0.7,9.1,,13.1,63.0,21.0,5.0,2.2
136,1950-05-17,,,11.5,1.0,,0.0,7.0,12.1,,13.0,80.0,19.3,4.4,3.2
137,1950-05-18,,,2.8,1.0,,0.0,5.0,13.6,,13.8,84.0,18.7,12.1,10.5
138,1950-05-19,,,0.0,1.0,,0.0,5.0,11.1,,13.2,72.0,18.7,10.4,8.8
139,1950-05-20,,,0.0,0.0,,0.0,4.3,12.7,,18.1,60.0,24.6,10.0,8.2
140,1950-05-21,,,0.0,0.0,,0.0,6.3,15.7,,21.4,65.0,28.0,10.9,9.2
141,1950-05-22,,,1.5,1.0,,0.0,7.0,15.7,,17.2,78.0,23.0,12.7,11.6
142,1950-05-23,,,4.0,1.0,,0.0,6.0,16.5,,16.9,83.0,24.5,12.8,10.6
143,1950-05-24,,,0.0,0.0,,0.0,3.7,12.5,,14.9,74.0,21.8,12.0,11.0
144,1950-05-25,,,6.6,1.0,,0.0,5.3,13.9,,16.2,75.0,24.2,8.5,7.2
145,1950-05-26,,,0.2,1.0,,0.0,6.7,12.1,,12.9,81.0,17.2,11.9,10.4
146,1950-05-27,,,15.0,1.0,,0.0,5.7,11.2,,11.0,85.0,14.4,9.4,8.2
147,1950-05-28,,,5.5,1.0,,0.0,6.3,10.3,,9.6,87.0,13.4,7.5,6.5
148,1950-05-29,,,0.0,1.0,,0.0,0.7,10.4,,12.2,74.0,18.3,2.6,6.2
149,1950-05-30,,,0.0,0.0,,0.0,2.0,12.0,,13.6,76.0,20.3,7.4,5.9
150,1950-05-31,,,0.0,0.0,,0.0,2.3,13.5,,15.7,76.0,,10.6,5.7
151,1950-06-01,,,0.0,0.0,,0.0,2.7,10.9,,16.8,58.0,22.4,8.9,8.6
152,1950-06-02,,,0.0,0.0,,0.0,0.7,10.7,,17.9,53.0,23.7,8.5,5.9
153,1950-06-03,,,0.0,0.0,,0.0,0.3,11.6,,19.8,52.0,28.2,9.7,6.8
154,1950-06-04,,,0.0,0.0,,0.0,0.7,14.1,,20.2,60.0,27.5,10.0,7.8
155,1950-06-05,,,0.0,0.0,,0.0,0.0,12.5,,21.8,49.0,28.5,11.2,9.7
156,1950-06-06,,,0.0,0.0,,0.0,1.3,13.7,,21.7,53.0,29.5,11.7,9.5
157,1950-06-07,,,0.0,0.0,,0.0,1.3,13.7,,22.7,53.0,30.3,12.9,10.8
158,1950-06-08,,,3.3,1.0,,0.0,4.3,16.0,,20.4,67.0,29.5,13.1,11.0
159,1950-06-09,,,0.0,0.0,,0.0,2.7,14.5,,18.0,67.0,24.0,11.5,10.0
160,1950-06-10,,,0.0,0.0,,0.0,1.0,9.1,,16.3,52.0,23.0,8.5,6.0
161,1950-06-11,,,0.0,0.0,,0.0,0.0,11.9,,18.4,57.0,25.5,8.0,6.2
162,1950-06-12,,,4.6,1.0,,0.0,0.0,12.1,,21.6,49.0,27.5,12.4,9.0
163,1950-06-13,,,7.3,1.0,,0.0,7.0,17.2,,17.9,82.0,23.4,14.6,11.5
164,1950-06-14,,,0.7,1.0,,0.0,4.7,15.5,,15.6,88.0,20.9,13.1,12.0
165,1950-06-15,,,11.0,1.0,,0.0,6.7,16.5,,16.8,84.0,22.0,12.8,10.2
166,1950-06-16,,,2.9,1.0,,0.0,4.3,16.5,,16.4,88.0,21.0,12.4,10.0
167,1950-06-17,,,0.0,0.0,,0.0,5.7,13.6,,16.8,71.0,20.9,13.0,10.3
168,1950-06-18,,,0.0,0.0,,0.0,3.0,12.1,,16.9,64.0,21.8,10.1,9.2
169,1950-06-19,,,0.0,0.0,,0.0,1.3,12.3,,17.2,63.0,24.2,11.7,9.8
170,1950-06-20,,,3.0,1.0,,0.0,4.0,14.5,,20.2,64.0,28.3,10.4,9.2
171,1950-06-21,,,6.4,1.0,,0.0,7.0,14.1,,15.3,81.0,19.1,13.3,12.2
172,1950-06-22,,,1.7,1.0,,0.0,5.7,10.9,,13.3,72.0,17.5,9.2,7.0
173,1950-06-23,,,12.0,1.0,,0.0,7.3,11.7,,13.2,77.0,17.5,10.2,8.2
174,1950-06-24,,,0.0,1.0,,0.0,7.0,12.4,,14.8,76.0,18.9,8.0,6.5
175,1950-06-25,,,31.6,1.0,,0.0,7.3,14.8,,15.6,81.0,21.0,11.5,10.5
176,1950-06-26,,,0.0,0.0,,0.0,5.7,14.1,,16.0,79.0,21.0,10.1,9.0
177,1950-06-27,,,0.0,0.0,,0.0,6.0,16.7,,18.1,80.0,22.1,12.7,9.8
178,1950-06-28,,,0.0,0.0,,0.0,5.3,17.9,,19.6,79.0,24.1,15.9,14.0
179,1950-06-29,,,0.0,0.0,,0.0,1.3,18.8,,23.1,67.0,30.9,14.5,12.7
180,1950-06-30,,,2.5,1.0,,0.0,4.3,22.8,,24.0,74.0,31.8,16.2,14.0
181,1950-07-01,,,0.0,1.0,,0.0,3.3,15.3,,20.4,64.0,25.5,15.0,13.8
182,1950-07-02,,,6.5,1.0,,0.0,3.3,19.3,,18.4,91.0,26.8,12.2,11.2
183,1950-07-03,,,0.9,1.0,,0.0,3.0,21.1,,24.1,71.0,30.7,17.7,15.5
184,1950-07-04,,,0.2,1.0,,0.0,1.3,20.4,,24.6,66.0,32.1,16.0,14.5
185,1950-07-05,,,0.0,0.0,,0.0,5.0,17.7,,20.4,73.0,25.0,18.5,13.8
186,1950-07-06,,,0.3,1.0,,0.0,4.7,16.4,,18.4,75.0,23.4,15.3,14.0
187,1950-07-07,,,1.6,1.0,,0.0,7.3,15.5,,16.0,84.0,23.1,13.3,11.2
188,1950-07-08,,,0.0,0.0,,0.0,1.7,14.9,,17.5,76.0,24.0,12.0,9.9
189,1950-07-09,,,0.0,0.0,,0.0,0.0,14.7,,22.0,57.0,30.7,12.4,10.5
190,1950-07-10,,,0.0,0.0,,0.0,3.7,13.5,,16.9,67.0,21.4,14.0,13.3
191,1950-07-11,,,4.8,1.0,,0.0,4.0,14.0,,14.7,82.0,21.0,10.0,7.6
192,1950-07-12,,,0.0,0.0,,0.0,4.0,12.7,,15.4,73.0,20.1,10.9,7.3
193,1950-07-13,,,0.0,0.0,,0.0,3.7,12.7,,19.5,57.0,25.5,11.3,9.0
194,1950-07-14,,,12.0,1.0,,0.0,6.3,16.3,,15.4,90.0,24.7,14.2,11.6
195,1950-07-15,,,0.0,0.0,,0.0,4.7,13.1,,15.2,75.0,22.5,11.8,9.7
196,1950-07-16,,,0.9,1.0,,0.0,2.3,14.7,,18.7,69.0,26.2,8.3,7.0
197,1950-07-17,,,0.0,0.0,,0.0,2.0,12.4,,16.3,66.0,21.9,12.2,10.4
198,1950-07-18,,,0.0,0.0,,0.0,2.3,13.7,,18.2,66.0,24.6,8.3,6.5
199,1950-07-19,,,0.0,0.0,,0.0,3.7,16.4,,19.4,72.0,23.5,11.4,9.4
200,1950-07-20,,,0.0,1.0,,0.0,0.7,17.1,,22.1,66.0,28.0,14.6,11.6
201,1950-07-21,,,0.5,1.0,,0.0,4.3,16.9,,23.5,59.0,31.5,17.6,13.3
202,1950-07-22,,,24.8,1.0,,0.0,5.3,20.7,,21.8,77.0,31.1,16.4,9.6
203,1950-07-23,,,24.9,1.0,,0.0,5.0,16.7,,16.0,89.0,21.5,14.6,16.4
204,1950-07-24,,,0.0,0.0,,0.0,4.3,12.3,,15.8,69.0,19.1,11.5,9.6
205,1950-07-25,,,0.0,0.0,,0.0,4.3,14.8,,18.1,71.0,23.8,12.9,11.0
206,1950-07-26,,,37.4,1.0,,0.0,2.7,18.5,,20.4,77.0,27.8,11.9,11.8
207,1950-07-27,,,2.7,1.0,,0.0,5.7,14.5,,17.6,71.0,23.0,14.4,13.2
208,1950-07-28,,,4.8,1.0,,0.0,4.0,16.5,,18.5,76.0,23.5,12.5,10.1
209,1950-07-29,,,0.0,0.0,,0.0,3.7,15.2,,16.9,76.0,22.0,14.1,13.9
210,1950-07-30,,,0.0,1.0,,0.0,4.3,13.6,,17.2,72.0,23.7,8.7,8.5
211,1950-07-31,,,3.4,1.0,,0.0,5.7,16.9,,17.7,84.0,22.0,13.6,12.5
212,1950-08-01,,,0.7,1.0,,0.0,3.7,15.6,,17.6,77.0,23.4,15.5,12.5
213,1950-08-02,,,13.4,1.0,,0.0,6.3,14.7,,15.2,82.0,20.5,11.5,12.0
214,1950-08-03,,,27.5,1.0,,0.0,8.0,12.7,,11.6,92.0,15.0,9.6,9.1
215,1950-08-04,,,4.0,1.0,,0.0,8.0,14.5,,13.9,92.0,16.8,10.6,10.2
216,1950-08-05,,,0.0,0.0,,0.0,1.7,14.7,,16.1,80.0,22.5,12.4,11.2
217,1950-08-06,,,0.0,0.0,,0.0,2.0,12.1,,18.0,59.0,23.3,11.7,11.0
218,1950-08-07,,,0.0,1.0,,0.0,1.3,12.9,,18.1,62.0,24.2,13.1,10.4
219,1950-08-08,,,0.0,0.0,,0.0,2.7,13.5,,17.6,68.0,25.9,10.2,8.4
220,1950-08-09,,,0.0,0.0,,0.0,1.3,14.8,,18.6,70.0,27.3,10.0,8.6
221,1950-08-10,,,7.6,1.0,,0.0,0.7,16.5,,20.8,70.0,30.2,11.1,9.2
222,1950-08-11,,,0.0,1.0,,0.0,7.0,15.1,,14.5,89.0,19.2,13.1,8.6
223,1950-08-12,,,0.0,1.0,,0.0,2.0,14.8,,16.2,81.0,21.5,9.3,8.5
224,1950-08-13,,,0.0,0.0,,0.0,7.3,16.3,,17.6,80.0,23.2,14.5,13.6
225,1950-08-14,,,0.0,0.0,,0.0,4.0,16.1,,16.9,83.0,21.8,13.5,12.4
226,1950-08-15,,,0.0,0.0,,0.0,2.0,15.1,,17.5,75.0,24.5,11.7,10.0
227,1950-08-16,,,5.5,1.0,,0.0,7.3,15.6,,15.0,89.0,20.8,11.5,10.8
228,1950-08-17,,,5.8,1.0,,0.0,8.0,16.5,,15.4,91.0,19.3,13.7,12.8
229,1950-08-18,,,3.1,1.0,,0.0,5.0,12.1,,12.6,81.0,17.7,9.9,9.2
230,1950-08-19,,,0.0,0.0,,0.0,3.0,11.6,,12.0,80.0,20.1,6.0,5.7
231,1950-08-20,,,0.0,0.0,,0.0,2.3,14.1,,16.7,75.0,24.9,10.0,8.5
232,1950-08-21,,,0.0,0.0,,0.0,1.3,15.1,,19.4,69.0,28.9,9.8,9.2
233,1950-08-22,,,0.0,1.0,,0.0,3.3,17.5,,21.2,71.0,28.8,13.9,11.6
234,1950-08-23,,,0.0,1.0,,0.0,4.3,14.8,,23.9,51.0,30.5,14.5,12.5
235,1950-08-24,,,1.5,1.0,,0.0,5.3,17.5,,18.3,82.0,21.6,15.3,13.2
236,1950-08-25,,,0.0,0.0,,0.0,4.0,17.2,,18.4,79.0,24.0,15.5,9.7
237,1950-08-26,,,10.6,1.0,,0.0,5.0,17.9,,18.7,79.0,25.2,15.2,9.0
238,1950-08-27,,,0.2,1.0,,0.0,4.3,17.3,,18.5,82.0,24.2,11.5,11.1
239,1950-08-28,,,14.8,1.0,,0.0,3.7,17.9,,19.6,79.0,27.5,13.8,12.8
240,1950-08-29,,,0.0,1.0,,0.0,2.0,12.7,,14.2,76.0,21.6,12.2,12.0
241,1950-08-30,,,0.0,0.0,,0.0,1.7,12.7,,14.5,77.0,22.4,7.0,6.7
242,1950-08-31,,,10.8,1.0,,0.0,5.0,14.4,,17.4,73.0,23.5,10.0,9.2
243,1950-09-01,,,1.2,1.0,,0.0,5.3,13.9,,13.5,87.0,20.0,11.9,9.4
244,1950-09-02,,,7.6,1.0,,0.0,8.0,14.3,,13.9,89.0,20.0,10.1,9.8
245,1950-09-03,,,1.7,1.0,,0.0,7.3,11.3,,12.0,81.0,21.0,8.5,9.2
246,1950-09-04,,,3.9,1.0,,0.0,8.0,13.7,,13.5,91.0,20.1,8.8,10.0
247,1950-09-05,,,0.0,1.0,,0.0,8.0,15.9,,15.9,88.0,18.0,13.8,12.5
248,1950-09-06,,,0.0,1.0,,0.0,6.0,16.5,,16.8,85.0,20.5,13.3,12.9
249,1950-09-07,,,9.5,1.0,,0.0,8.0,14.9,,14.3,88.0,20.5,12.0,13.0
250,1950-09-08,,,3.7,1.0,,0.0,8.0,11.5,,12.2,80.0,20.5,7.6,7.8
251,1950-09-09,,,10.7,1.0,,0.0,8.0,13.9,,13.4,92.0,19.0,11.0,10.4
252,1950-09-10,,,0.0,1.0,,0.0,8.0,16.1,,16.6,83.0,20.0,14.1,12.4
253,1950-09-11,,,0.0,1.0,,0.0,3.0,16.3,,18.0,78.0,24.0,11.0,9.2
254,1950-09-12,,,0.0,0.0,,0.0,4.7,12.8,,12.6,83.0,22.4,9.8,13.4
255,1950-09-13,,,0.0,0.0,,0.0,1.7,12.0,,14.4,76.0,22.5,7.6,4.6
256,1950-09-14,,,2.4,1.0,,0.0,5.0,16.5,,18.6,76.0,24.9,8.6,8.0
257,1950-09-15,,,14.6,1.0,,0.0,7.0,14.7,,13.8,89.0,19.5,12.0,13.2
